date,city_name,lat,lon,temp_mean,humidity_mean,temp_min,temp_max,1_7_day_avg_temp,8_14_day_avg_temp,1_7_day_avg_humidity,8_14_day_avg_humidity,percent_change_in_temp,percent_change_in_humidity
3/18/2021,Sao Paulo,-23.55052,-46.633309,23.6,75.16,17.38,31.67,23.77,22.4,71.49,75.9,-6.12,5.81
3/19/2021,Sao Paulo,-23.55052,-46.633309,22.67,81,17.69,29,23.87,22.21,71.93,76.27,-7.47,5.69
3/20/2021,Sao Paulo,-23.55052,-46.633309,23.66,76.67,17.14,30.56,23.74,22.29,72.84,76.16,-6.51,4.36
3/21/2021,Sao Paulo,-23.55052,-46.633309,24.67,68.58,17.21,32.22,23.74,22.6,73.21,74.27,-5.04,1.43
3/22/2021,Sao Paulo,-23.55052,-46.633309,25.37,68.92,16.49,30,23.83,23,72.83,72.26,-3.61,-0.79
3/23/2021,Sao Paulo,-23.55052,-46.633309,24.26,67.83,16.65,31.67,24.04,23.22,72.67,71.29,-3.53,-1.94
3/24/2021,Sao Paulo,-23.55052,-46.633309,24.57,68.46,17.3,31.11,24.14,23.35,72.05,71.71,-3.38,-0.47
3/25/2021,Sao Paulo,-23.55052,-46.633309,23.77,69.42,17.88,30.56,24.11,23.77,72.37,71.49,-1.43,-1.23
3/26/2021,Sao Paulo,-23.55052,-46.633309,24.69,66,17.24,32.22,24.14,23.87,71.55,71.93,-1.13,0.53
3/27/2021,Sao Paulo,-23.55052,-46.633309,25.3,65.38,17.46,33.33,24.43,23.74,69.41,72.84,-2.91,4.71
3/28/2021,Sao Paulo,-23.55052,-46.633309,24.92,65.04,17.39,32.22,24.66,23.74,67.8,73.21,-3.88,7.39
3/29/2021,Sao Paulo,-23.55052,-46.633309,24.75,63.33,17.22,32.22,24.7,23.83,67.29,72.83,-3.65,7.61
3/30/2021,Sao Paulo,-23.55052,-46.633309,22.78,68.67,16.67,30,24.61,24.04,66.49,72.67,-2.37,8.5
3/31/2021,Sao Paulo,-23.55052,-46.633309,20.23,71,15.04,27,24.4,24.14,66.61,72.05,-1.08,7.55
4/1/2021,Sao Paulo,-23.55052,-46.633309,19.41,67.75,12.75,27.22,23.78,24.11,66.98,72.37,1.37,7.45
4/2/2021,Sao Paulo,-23.55052,-46.633309,19.84,72.17,14.67,27.78,23.15,24.14,66.74,71.55,4.1,6.72
4/3/2021,Sao Paulo,-23.55052,-46.633309,20.06,74.25,13.47,27.22,22.46,24.43,67.62,69.41,8.06,2.58
4/4/2021,Sao Paulo,-23.55052,-46.633309,20.56,70,14.45,28.33,21.71,24.66,68.89,67.8,11.96,-1.61
4/5/2021,Sao Paulo,-23.55052,-46.633309,20.69,70.12,14.16,28,21.09,24.7,69.6,67.29,14.62,-3.43
4/6/2021,Sao Paulo,-23.55052,-46.633309,19.7,79.21,13.98,28.33,20.51,24.61,70.57,66.49,16.66,-6.14
4/7/2021,Sao Paulo,-23.55052,-46.633309,20.22,75.21,14.34,28.33,20.07,24.4,72.07,66.61,17.75,-8.2
4/8/2021,Sao Paulo,-23.55052,-46.633309,20.42,68.25,13.49,28,20.07,23.78,72.67,66.98,15.6,-8.5
4/9/2021,Sao Paulo,-23.55052,-46.633309,20.87,66.29,12.47,29,20.21,23.15,72.74,66.74,12.7,-8.99
4/10/2021,Sao Paulo,-23.55052,-46.633309,22.28,62.04,13.09,29.44,20.36,22.46,71.9,67.62,9.35,-6.33
4/11/2021,Sao Paulo,-23.55052,-46.633309,22.67,56.42,12.63,31,20.68,21.71,70.16,68.89,4.74,-1.84
4/12/2021,Sao Paulo,-23.55052,-46.633309,22.28,62.88,12.48,29,20.98,21.09,68.22,69.6,0.52,1.98
4/13/2021,Sao Paulo,-23.55052,-46.633309,19.47,77.4,15.75,25,21.21,20.51,67.19,70.57,-3.41,4.79
4/14/2021,Sao Paulo,-23.55052,-46.633309,18.94,72.38,12.77,27.22,21.17,20.07,66.93,72.07,-5.48,7.13
4/15/2021,Sao Paulo,-23.55052,-46.633309,19.66,71.38,14.19,26.67,20.99,20.07,66.52,72.67,-4.58,8.46
4/16/2021,Sao Paulo,-23.55052,-46.633309,19.99,72.75,13.15,27.22,20.88,20.21,66.97,72.74,-3.32,7.93
4/17/2021,Sao Paulo,-23.55052,-46.633309,21.06,68.92,14.45,28.33,20.76,20.36,67.89,71.9,-1.96,5.58
4/18/2021,Sao Paulo,-23.55052,-46.633309,19.72,81.38,15.69,26,20.58,20.68,68.88,70.16,0.48,1.82
4/19/2021,Sao Paulo,-23.55052,-46.633309,18.53,80.68,15.53,25,20.16,20.98,72.44,68.22,3.91,-6.19
4/20/2021,Sao Paulo,-23.55052,-46.633309,18.33,77.25,14.31,25,19.62,21.21,74.98,67.19,7.5,-11.59
4/21/2021,Sao Paulo,-23.55052,-46.633309,18.18,77.17,13.89,23.33,19.46,21.17,74.96,66.93,8.08,-12
4/22/2021,Sao Paulo,-23.55052,-46.633309,17.48,81.38,13.93,24.44,19.35,20.99,75.65,66.52,7.81,-13.73
4/23/2021,Sao Paulo,-23.55052,-46.633309,17.81,75.33,11,25.56,19.04,20.88,77.08,66.97,8.81,-15.1
4/24/2021,Sao Paulo,-23.55052,-46.633309,19.74,67.04,11.77,27,18.73,20.76,77.44,67.89,9.78,-14.07
4/25/2021,Sao Paulo,-23.55052,-46.633309,20.7,72.04,13.14,29,18.54,20.58,77.18,68.88,9.91,-12.05
4/26/2021,Sao Paulo,-23.55052,-46.633309,20.45,76.62,15.35,26.11,18.68,20.16,75.84,72.44,7.34,-4.69
4/27/2021,Sao Paulo,-23.55052,-46.633309,19.18,78.88,13.89,23.33,18.96,19.62,75.26,74.98,3.36,-0.37
4/28/2021,Sao Paulo,-23.55052,-46.633309,18.62,72.38,13.89,25,19.08,19.46,75.49,74.96,1.95,-0.71
4/29/2021,Sao Paulo,-23.55052,-46.633309,17.28,73.96,12.81,24,19.14,19.35,74.81,75.65,1.09,1.11
4/30/2021,Sao Paulo,-23.55052,-46.633309,17.65,72.33,12.79,25.56,19.11,19.04,73.75,77.08,-0.37,4.32
5/1/2021,Sao Paulo,-23.55052,-46.633309,17.84,73,11.32,26.67,19.09,18.73,73.32,77.44,-1.92,5.32
5/2/2021,Sao Paulo,-23.55052,-46.633309,18.73,70.17,12.01,26.11,18.82,18.54,74.17,77.18,-1.51,3.9
5/3/2021,Sao Paulo,-23.55052,-46.633309,18.76,76.71,11.47,27.22,18.54,18.68,73.91,75.84,0.75,2.54
5/4/2021,Sao Paulo,-23.55052,-46.633309,20.17,68.08,11.67,27.78,18.29,18.96,73.92,75.26,3.53,1.78
5/5/2021,Sao Paulo,-23.55052,-46.633309,20.87,64.96,11.87,28.33,18.44,19.08,72.38,75.49,3.35,4.12
5/6/2021,Sao Paulo,-23.55052,-46.633309,21.09,66.21,12.64,28.89,18.76,19.14,71.32,74.81,1.99,4.67
5/7/2021,Sao Paulo,-23.55052,-46.633309,17.24,79.92,14.89,21.67,19.3,19.11,70.21,73.75,-0.99,4.8
5/8/2021,Sao Paulo,-23.55052,-46.633309,16.67,77.29,12.71,24.44,19.24,19.09,71.29,73.32,-0.79,2.77
5/9/2021,Sao Paulo,-23.55052,-46.633309,17.68,74.38,12.25,25,19.08,18.82,71.91,74.17,-1.38,3.05
5/10/2021,Sao Paulo,-23.55052,-46.633309,18.25,70.08,13.18,26.11,18.93,18.54,72.51,73.91,-2.1,1.89
5/11/2021,Sao Paulo,-23.55052,-46.633309,18.98,70.83,11.42,26.11,18.85,18.29,71.56,73.92,-3.06,3.19
5/12/2021,Sao Paulo,-23.55052,-46.633309,17.55,79.12,11.94,25,18.68,18.44,71.95,72.38,-1.3,0.59
5/13/2021,Sao Paulo,-23.55052,-46.633309,15.76,84.46,11.67,22.22,18.21,18.76,73.98,71.32,2.93,-3.73
5/14/2021,Sao Paulo,-23.55052,-46.633309,16.58,74.25,12,23.33,17.45,19.3,76.58,70.21,9.59,-9.07
5/15/2021,Sao Paulo,-23.55052,-46.633309,17.32,77.08,12.72,23,17.35,19.24,75.77,71.29,9.82,-6.28
5/16/2021,Sao Paulo,-23.55052,-46.633309,17.97,75.67,11.46,24.44,17.45,19.08,75.74,71.91,8.54,-5.33
