Date,Country,City,Cumalative Cases,Population_millions,DateCollected,CasesMillionInhab
2020-01-10,Chile,Santiago de Chile,287583.0,7460708,2020.0,38546.0
2020-01-10,Ecuador,Quito,37403.0,2011388,2020.0,18596.0
2020-01-10,Ecuador,Guayaquil,13995.0,2011388,2020.0,6958.0
2020-01-10,México,Ciudad de México,128529.0,8985339,2015.0,14304.0
2020-01-10,Perú,Lima,324772.0,9485405,2017.0,34239.0
2020-01-10,Uruguay,Montevideo,1268.0,1351162,2020.0,938.0
2020-01-10,Brasil,Sao Paulo,294135.0,12252023,2017.0,24007.0
2020-01-10,Estados Unidos,Miami,171391.0,2761581,2018.0,62063.0
2020-01-10,Estados Unidos,New York,245173.0,8398748,2018.0,29192.0
2020-01-10,España,Madrid,240959.0,3266126,2020.0,73775.0
2020-02-10,Colombia,Bogotá,271929.0,7743955,2020.0,35115.0
2020-02-10,Argentina,Buenos Aires,221650.0,3075646,2020.0,72066.0
2020-02-10,Brasil,Brasilia,194783.0,3015268,2019.0,64599.0
2020-02-10,Chile,Santiago de Chile,287903.0,7460708,2020.0,38589.0
2020-02-10,Ecuador,Quito,38246.0,2011388,2020.0,19015.0
2020-02-10,Ecuador,Guayaquil,14044.0,2011388,2020.0,6982.0
2020-02-10,México,Ciudad de México,128529.0,8985339,2015.0,14304.0
2020-02-10,Perú,Lima,326150.0,9485405,2017.0,34384.0
2020-02-10,Uruguay,Montevideo,1282.0,1351162,2020.0,949.0
2020-02-10,Brasil,Sao Paulo,295234.0,12252023,2017.0,24097.0
2020-02-10,Estados Unidos,Miami,171876.0,2761581,2018.0,62238.0
2020-02-10,Estados Unidos,New York,245885.0,8398748,2018.0,29276.0
2020-02-10,España,Madrid,240959.0,3266126,2020.0,73775.0
2020-03-10,Colombia,Bogotá,273481.0,7743955,2020.0,35315.0
2020-03-10,Argentina,Buenos Aires,223179.0,3075646,2020.0,72563.0
2020-03-10,Brasil,Brasilia,195413.0,3015268,2019.0,64808.0
2020-03-10,Chile,Santiago de Chile,288266.0,7460708,2020.0,38638.0
2020-03-10,Ecuador,Quito,38246.0,2011388,2020.0,19015.0
2020-03-10,Ecuador,Guayaquil,14044.0,2011388,2020.0,6982.0
2020-03-10,México,Ciudad de México,130293.0,8985339,2015.0,14501.0
2020-03-10,Perú,Lima,327139.0,9485405,2017.0,34489.0
2020-03-10,Uruguay,Montevideo,1287.0,1351162,2020.0,953.0
2020-03-10,Brasil,Sao Paulo,295301.0,12252023,2017.0,24102.0
2020-03-10,Estados Unidos,Miami,172205.0,2761581,2018.0,62357.0
2020-03-10,Estados Unidos,New York,246417.0,8398748,2018.0,29340.0
2020-03-10,España,Madrid,240959.0,3266126,2020.0,73775.0
2020-04-10,Colombia,Bogotá,274829.0,7743955,2020.0,35489.0
2020-04-10,Argentina,Buenos Aires,224194.0,3075646,2020.0,72893.0
2020-04-10,Brasil,Brasilia,195967.0,3015268,2019.0,64992.0
2020-04-10,Chile,Santiago de Chile,288628.0,7460708,2020.0,38686.0
2020-04-10,Ecuador,Quito,38246.0,2011388,2020.0,19015.0
2020-04-10,Ecuador,Guayaquil,14044.0,2011388,2020.0,6982.0
2020-04-10,México,Ciudad de México,130964.0,8985339,2015.0,14575.0
2020-04-10,Perú,Lima,327704.0,9485405,2017.0,34548.0
2020-04-10,Uruguay,Montevideo,1294.0,1351162,2020.0,958.0
2020-04-10,Brasil,Sao Paulo,295425.0,12252023,2017.0,24112.0
2020-04-10,Estados Unidos,Miami,172398.0,2761581,2018.0,62427.0
2020-04-10,Estados Unidos,New York,246883.0,8398748,2018.0,29395.0
2020-04-10,España,Madrid,247575.0,3266126,2020.0,75801.0
2020-05-10,Colombia,Bogotá,276839.0,7743955,2020.0,35749.0
2020-05-10,Argentina,Buenos Aires,227392.0,3075646,2020.0,73933.0
2020-05-10,Brasil,Brasilia,196787.0,3015268,2019.0,65264.0
2020-05-10,Chile,Santiago de Chile,288872.0,7460708,2020.0,38719.0
2020-05-10,Ecuador,Quito,39102.0,2011388,2020.0,19440.0
2020-05-10,Ecuador,Guayaquil,14104.0,2011388,2020.0,7012.0
2020-05-10,México,Ciudad de México,132156.0,8985339,2015.0,14708.0
2020-05-10,Perú,Lima,328739.0,9485405,2017.0,34657.0
2020-05-10,Uruguay,Montevideo,1297.0,1351162,2020.0,960.0
2020-05-10,Brasil,Sao Paulo,296593.0,12252023,2017.0,24208.0
2020-05-10,Estados Unidos,Miami,172849.0,2761581,2018.0,62591.0
2020-05-10,Estados Unidos,New York,247452.0,8398748,2018.0,29463.0
2020-05-10,España,Madrid,252762.0,3266126,2020.0,77389.0
2020-06-10,Colombia,Bogotá,279249.0,7743955,2020.0,36060.0
2020-06-10,Argentina,Buenos Aires,227392.0,3075646,2020.0,73933.0
2020-06-10,Brasil,Brasilia,197369.0,3015268,2019.0,65457.0
2020-06-10,Chile,Santiago de Chile,289158.0,7460708,2020.0,38757.0
2020-06-10,Ecuador,Quito,39102.0,2011388,2020.0,19440.0
2020-06-10,Ecuador,Guayaquil,14104.0,2011388,2020.0,7012.0
2020-06-10,México,Ciudad de México,133106.0,8985339,2015.0,14814.0
2020-06-10,Perú,Lima,329869.0,9485405,2017.0,34776.0
2020-06-10,Uruguay,Montevideo,1312.0,1351162,2020.0,971.0
2020-06-10,Brasil,Sao Paulo,297583.0,12252023,2017.0,24288.0
2020-06-10,Estados Unidos,Miami,173280.0,2761581,2018.0,62747.0
2020-06-10,Estados Unidos,New York,248000.0,8398748,2018.0,29528.0
2020-06-10,España,Madrid,255615.0,3266126,2020.0,78262.0
2020-07-10,Colombia,Bogotá,281534.0,7743955,2020.0,36355.0
2020-07-10,Argentina,Buenos Aires,229136.0,3075646,2020.0,74500.0
2020-07-10,Brasil,Brasilia,198192.0,3015268,2019.0,65729.0
2020-07-10,Chile,Santiago de Chile,289470.0,7460708,2020.0,38799.0
2020-07-10,Ecuador,Quito,39102.0,2011388,2020.0,19440.0
2020-07-10,Ecuador,Guayaquil,14104.0,2011388,2020.0,7012.0
2020-07-10,México,Ciudad de México,137223.0,8985339,2015.0,15272.0
2020-07-10,Perú,Lima,330860.0,9485405,2017.0,34881.0
2020-07-10,Uruguay,Montevideo,1318.0,1351162,2020.0,975.0
2020-07-10,Brasil,Sao Paulo,298405.0,12252023,2017.0,24356.0
2020-07-10,Estados Unidos,Miami,173721.0,2761581,2018.0,62906.0
2020-07-10,Estados Unidos,New York,248696.0,8398748,2018.0,29611.0
2020-07-10,España,Madrid,258767.0,3266126,2020.0,79228.0
2020-08-10,Colombia,Bogotá,282794.0,7743955,2020.0,36518.0
2020-08-10,Argentina,Buenos Aires,230831.0,3075646,2020.0,75051.0
2020-08-10,Brasil,Brasilia,198807.0,3015268,2019.0,65933.0
2020-08-10,Chile,Santiago de Chile,289899.0,7460708,2020.0,38857.0
2020-08-10,Ecuador,Quito,39102.0,2011388,2020.0,19440.0
2020-08-10,Ecuador,Guayaquil,14104.0,2011388,2020.0,7012.0
2020-08-10,México,Ciudad de México,137223.0,8985339,2015.0,15272.0
2020-08-10,Perú,Lima,331994.0,9485405,2017.0,35001.0
2020-08-10,Uruguay,Montevideo,1331.0,1351162,2020.0,985.0
2020-08-10,Brasil,Sao Paulo,299207.0,12252023,2017.0,24421.0
2020-08-10,Estados Unidos,Miami,174112.0,2761581,2018.0,63048.0
2020-08-10,Estados Unidos,New York,249320.0,8398748,2018.0,29685.0
2020-08-10,España,Madrid,261762.0,3266126,2020.0,80144.0
2020-09-10,Colombia,Bogotá,284824.0,7743955,2020.0,36780.0
2020-09-10,Argentina,Buenos Aires,232592.0,3075646,2020.0,75624.0
2020-09-10,Brasil,Brasilia,199569.0,3015268,2019.0,66186.0
2020-09-10,Chile,Santiago de Chile,290232.0,7460708,2020.0,38901.0
2020-09-10,Ecuador,Quito,39102.0,2011388,2020.0,19440.0
2020-09-10,Ecuador,Guayaquil,14104.0,2011388,2020.0,7012.0
2020-09-10,México,Ciudad de México,137223.0,8985339,2015.0,15272.0
2020-09-10,Perú,Lima,333327.0,9485405,2017.0,35141.0
2020-09-10,Uruguay,Montevideo,1342.0,1351162,2020.0,993.0
2020-09-10,Brasil,Sao Paulo,300487.0,12252023,2017.0,24526.0
2020-09-10,Estados Unidos,Miami,174112.0,2761581,2018.0,63048.0
2020-09-10,Estados Unidos,New York,249825.0,8398748,2018.0,29746.0
2020-09-10,España,Madrid,261762.0,3266126,2020.0,80144.0
2020-10-10,Colombia,Bogotá,286311.0,7743955,2020.0,36972.0
2020-10-10,Argentina,Buenos Aires,235429.0,3075646,2020.0,76546.0
2020-10-10,Brasil,Brasilia,200035.0,3015268,2019.0,66341.0
2020-10-10,Chile,Santiago de Chile,290232.0,7460708,2020.0,38901.0
2020-10-10,Ecuador,Quito,42008.0,2011388,2020.0,20885.0
2020-10-10,Ecuador,Guayaquil,14224.0,2011388,2020.0,7072.0
2020-10-10,México,Ciudad de México,139377.0,8985339,2015.0,15512.0
2020-10-10,Perú,Lima,334249.0,9485405,2017.0,35238.0
2020-10-10,Uruguay,Montevideo,1352.0,1351162,2020.0,1001.0
2020-10-10,Brasil,Sao Paulo,300905.0,12252023,2017.0,24560.0
2020-10-10,Estados Unidos,Miami,175118.0,2761581,2018.0,63412.0
2020-10-10,Estados Unidos,New York,250364.0,8398748,2018.0,29810.0
2020-10-10,España,Madrid,261762.0,3266126,2020.0,80144.0
2020-11-10,Colombia,Bogotá,287845.0,7743955,2020.0,37170.0
2020-11-10,Argentina,Buenos Aires,235429.0,3075646,2020.0,76546.0
2020-11-10,Brasil,Brasilia,200412.0,3015268,2019.0,66466.0
2020-11-10,Chile,Santiago de Chile,290232.0,7460708,2020.0,38901.0
2020-11-10,Ecuador,Quito,42008.0,2011388,2020.0,20885.0
2020-11-10,Ecuador,Guayaquil,14224.0,2011388,2020.0,7072.0
2020-11-10,México,Ciudad de México,139843.0,8985339,2015.0,15563.0
2020-11-10,Perú,Lima,334765.0,9485405,2017.0,35293.0
2020-11-10,Uruguay,Montevideo,1360.0,1351162,2020.0,1007.0
2020-11-10,Brasil,Sao Paulo,301021.0,12252023,2017.0,24569.0
2020-11-10,Estados Unidos,Miami,175397.0,2761581,2018.0,63513.0
2020-11-10,Estados Unidos,New York,250757.0,8398748,2018.0,29856.0
2020-11-10,España,Madrid,266896.0,3266126,2020.0,81716.0
2020-12-10,Colombia,Bogotá,288870.0,7743955,2020.0,37303.0
2020-12-10,Argentina,Buenos Aires,236493.0,3075646,2020.0,76892.0
2020-12-10,Brasil,Brasilia,201230.0,3015268,2019.0,66737.0
2020-12-10,Chile,Santiago de Chile,291182.0,7460708,2020.0,39029.0
2020-12-10,Ecuador,Quito,42841.0,2011388,2020.0,21299.0
2020-12-10,Ecuador,Guayaquil,14261.0,2011388,2020.0,7090.0
2020-12-10,México,Ciudad de México,141240.0,8985339,2015.0,15719.0
2020-12-10,Perú,Lima,335764.0,9485405,2017.0,35398.0
2020-12-10,Uruguay,Montevideo,1365.0,1351162,2020.0,1010.0
2020-12-10,Brasil,Sao Paulo,301209.0,12252023,2017.0,24584.0
2020-12-10,Estados Unidos,Miami,175837.0,2761581,2018.0,63673.0
2020-12-10,Estados Unidos,New York,251302.0,8398748,2018.0,29921.0
2020-12-10,España,Madrid,268022.0,3266126,2020.0,82061.0
2020-10-13,Colombia,Bogotá,290333.0,7743955,2020.0,37492.0
2020-10-13,Argentina,Buenos Aires,238013.0,3075646,2020.0,77386.0
2020-10-13,Brasil,Brasilia,202058.0,3015268,2019.0,67012.0
2020-10-13,Chile,Santiago de Chile,291433.0,7460708,2020.0,39062.0
2020-10-13,Ecuador,Quito,42841.0,2011388,2020.0,21299.0
2020-10-13,Ecuador,Guayaquil,14261.0,2011388,2020.0,7090.0
2020-10-13,México,Ciudad de México,142379.0,8985339,2015.0,15846.0
2020-10-13,Perú,Lima,337028.0,9485405,2017.0,35531.0
2020-10-13,Uruguay,Montevideo,1396.0,1351162,2020.0,1033.0
2020-10-13,Brasil,Sao Paulo,302223.0,12252023,2017.0,24667.0
2020-10-13,Estados Unidos,Miami,176271.0,2761581,2018.0,63830.0
2020-10-13,Estados Unidos,New York,251766.0,8398748,2018.0,29977.0
2020-10-13,España,Madrid,270745.0,3266126,2020.0,82895.0
2020-10-14,Colombia,Bogotá,291544.0,7743955,2020.0,37648.0
2020-10-14,Argentina,Buenos Aires,239666.0,3075646,2020.0,77924.0
2020-10-14,Brasil,Brasilia,202786.0,3015268,2019.0,67253.0
2020-10-14,Chile,Santiago de Chile,291676.0,7460708,2020.0,39095.0
2020-10-14,Ecuador,Quito,43977.0,2011388,2020.0,21864.0
2020-10-14,Ecuador,Guayaquil,14344.0,2011388,2020.0,7131.0
2020-10-14,México,Ciudad de México,143549.0,8985339,2015.0,15976.0
2020-10-14,Perú,Lima,338032.0,9485405,2017.0,35637.0
2020-10-14,Uruguay,Montevideo,1408.0,1351162,2020.0,1042.0
2020-10-14,Brasil,Sao Paulo,303298.0,12252023,2017.0,24755.0
2020-10-14,Estados Unidos,Miami,176809.0,2761581,2018.0,64025.0
2020-10-14,Estados Unidos,New York,252274.0,8398748,2018.0,30037.0
2020-10-14,España,Madrid,273615.0,3266126,2020.0,83774.0
2020-10-15,Colombia,Bogotá,292964.0,7743955,2020.0,37831.0
2020-10-15,Argentina,Buenos Aires,241341.0,3075646,2020.0,78468.0
2020-10-15,Brasil,Brasilia,203576.0,3015268,2019.0,67515.0
2020-10-15,Chile,Santiago de Chile,292059.0,7460708,2020.0,39146.0
2020-10-15,Ecuador,Quito,43977.0,2011388,2020.0,21864.0
2020-10-15,Ecuador,Guayaquil,14344.0,2011388,2020.0,7131.0
2020-10-15,México,Ciudad de México,143549.0,8985339,2015.0,15976.0
2020-10-15,Perú,Lima,338944.0,9485405,2017.0,35733.0
2020-10-15,Uruguay,Montevideo,1427.0,1351162,2020.0,1056.0
2020-10-15,Brasil,Sao Paulo,304364.0,12252023,2017.0,24842.0
2020-10-15,Estados Unidos,Miami,177339.0,2761581,2018.0,64216.0
2020-10-15,Estados Unidos,New York,252934.0,8398748,2018.0,30116.0
2020-10-15,España,Madrid,276790.0,3266126,2020.0,84746.0
2020-10-16,Colombia,Bogotá,294032.0,7743955,2020.0,37969.0
2020-10-16,Argentina,Buenos Aires,243065.0,3075646,2020.0,79029.0
2020-10-16,Brasil,Brasilia,204304.0,3015268,2019.0,67756.0
2020-10-16,Chile,Santiago de Chile,292430.0,7460708,2020.0,39196.0
2020-10-16,Ecuador,Quito,43977.0,2011388,2020.0,21864.0
2020-10-16,Ecuador,Guayaquil,14344.0,2011388,2020.0,7131.0
2020-10-16,México,Ciudad de México,146167.0,8985339,2015.0,16267.0
2020-10-16,Perú,Lima,340111.0,9485405,2017.0,35856.0
2020-10-16,Uruguay,Montevideo,1458.0,1351162,2020.0,1079.0
2020-10-16,Brasil,Sao Paulo,305379.0,12252023,2017.0,24925.0
2020-10-16,Estados Unidos,Miami,177893.0,2761581,2018.0,64417.0
2020-10-16,Estados Unidos,New York,253740.0,8398748,2018.0,30212.0
2020-10-16,España,Madrid,276790.0,3266126,2020.0,84746.0
2020-10-17,Colombia,Bogotá,295594.0,7743955,2020.0,38171.0
2020-10-17,Argentina,Buenos Aires,244299.0,3075646,2020.0,79430.0
2020-10-17,Brasil,Brasilia,204957.0,3015268,2019.0,67973.0
2020-10-17,Chile,Santiago de Chile,292804.0,7460708,2020.0,39246.0
2020-10-17,Ecuador,Quito,45448.0,2011388,2020.0,22595.0
2020-10-17,Ecuador,Guayaquil,14509.0,2011388,2020.0,7213.0
2020-10-17,México,Ciudad de México,146167.0,8985339,2015.0,16267.0
2020-10-17,Perú,Lima,340995.0,9485405,2017.0,35949.0
2020-10-17,Uruguay,Montevideo,1468.0,1351162,2020.0,1086.0
2020-10-17,Brasil,Sao Paulo,305379.0,12252023,2017.0,24925.0
2020-10-17,Estados Unidos,Miami,178354.0,2761581,2018.0,64584.0
2020-10-17,Estados Unidos,New York,254352.0,8398748,2018.0,30285.0
2020-10-17,España,Madrid,276790.0,3266126,2020.0,84746.0
2020-10-18,Colombia,Bogotá,297173.0,7743955,2020.0,38375.0
2020-10-18,Argentina,Buenos Aires,245149.0,3075646,2020.0,79707.0
2020-10-18,Brasil,Brasilia,205709.0,3015268,2019.0,68222.0
2020-10-18,Chile,Santiago de Chile,293194.0,7460708,2020.0,39298.0
2020-10-18,Ecuador,Quito,45448.0,2011388,2020.0,22595.0
2020-10-18,Ecuador,Guayaquil,14509.0,2011388,2020.0,7213.0
2020-10-18,México,Ciudad de México,146952.0,8985339,2015.0,16355.0
2020-10-18,Perú,Lima,341495.0,9485405,2017.0,36002.0
2020-10-18,Uruguay,Montevideo,1484.0,1351162,2020.0,1098.0
2020-10-18,Brasil,Sao Paulo,305540.0,12252023,2017.0,24938.0
2020-10-18,Estados Unidos,Miami,178726.0,2761581,2018.0,64719.0
2020-10-18,Estados Unidos,New York,254771.0,8398748,2018.0,30334.0
2020-10-18,España,Madrid,281388.0,3266126,2020.0,86153.0
2020-10-19,Colombia,Bogotá,298170.0,7743955,2020.0,38504.0
2020-10-19,Argentina,Buenos Aires,246301.0,3075646,2020.0,80081.0
2020-10-19,Brasil,Brasilia,206265.0,3015268,2019.0,68407.0
2020-10-19,Chile,Santiago de Chile,293436.0,7460708,2020.0,39331.0
2020-10-19,Ecuador,Quito,45448.0,2011388,2020.0,22595.0
2020-10-19,Ecuador,Guayaquil,14509.0,2011388,2020.0,7213.0
2020-10-19,México,Ciudad de México,147663.0,8985339,2015.0,16434.0
2020-10-19,Perú,Lima,342463.0,9485405,2017.0,36104.0
2020-10-19,Uruguay,Montevideo,1515.0,1351162,2020.0,1121.0
2020-10-19,Brasil,Sao Paulo,306428.0,12252023,2017.0,25010.0
2020-10-19,Estados Unidos,Miami,179286.0,2761581,2018.0,64922.0
2020-10-19,Estados Unidos,New York,255207.0,8398748,2018.0,30386.0
2020-10-19,España,Madrid,283130.0,3266126,2020.0,86687.0
2020-10-20,Colombia,Bogotá,299713.0,7743955,2020.0,38703.0
2020-10-20,Argentina,Buenos Aires,247695.0,3075646,2020.0,80534.0
2020-10-20,Brasil,Brasilia,207080.0,3015268,2019.0,68677.0
2020-10-20,Chile,Santiago de Chile,293680.0,7460708,2020.0,39364.0
2020-10-20,Ecuador,Quito,45448.0,2011388,2020.0,22595.0
2020-10-20,Ecuador,Guayaquil,14509.0,2011388,2020.0,7213.0
2020-10-20,México,Ciudad de México,149109.0,8985339,2015.0,16595.0
2020-10-20,Perú,Lima,343569.0,9485405,2017.0,36221.0
2020-10-20,Uruguay,Montevideo,1539.0,1351162,2020.0,1139.0
2020-10-20,Brasil,Sao Paulo,307230.0,12252023,2017.0,25076.0
2020-10-20,Estados Unidos,Miami,179286.0,2761581,2018.0,64922.0
2020-10-20,Estados Unidos,New York,256046.0,8398748,2018.0,30486.0
2020-10-20,España,Madrid,286527.0,3266126,2020.0,87727.0
2020-10-21,Colombia,Bogotá,302268.0,7743955,2020.0,39033.0
2020-10-21,Argentina,Buenos Aires,249131.0,3075646,2020.0,81001.0
2020-10-21,Brasil,Brasilia,207670.0,3015268,2019.0,68873.0
2020-10-21,Chile,Santiago de Chile,294031.0,7460708,2020.0,39411.0
2020-10-21,Ecuador,Quito,47028.0,2011388,2020.0,23381.0
2020-10-21,Ecuador,Guayaquil,14651.0,2011388,2020.0,7284.0
2020-10-21,México,Ciudad de México,151975.0,8985339,2015.0,16914.0
2020-10-21,Perú,Lima,344748.0,9485405,2017.0,36345.0
2020-10-21,Uruguay,Montevideo,1563.0,1351162,2020.0,1157.0
2020-10-21,Brasil,Sao Paulo,308077.0,12252023,2017.0,25145.0
2020-10-21,Estados Unidos,Miami,180497.0,2761581,2018.0,65360.0
2020-10-21,Estados Unidos,New York,256576.0,8398748,2018.0,30549.0
2020-10-21,España,Madrid,290159.0,3266126,2020.0,88839.0
2020-10-22,Colombia,Bogotá,304566.0,7743955,2020.0,39330.0
2020-10-22,Argentina,Buenos Aires,250261.0,3075646,2020.0,81369.0
2020-10-22,Brasil,Brasilia,208235.0,3015268,2019.0,69060.0
2020-10-22,Chile,Santiago de Chile,294373.0,7460708,2020.0,39456.0
2020-10-22,Ecuador,Quito,47028.0,2011388,2020.0,23381.0
2020-10-22,Ecuador,Guayaquil,14651.0,2011388,2020.0,7284.0
2020-10-22,México,Ciudad de México,151975.0,8985339,2015.0,16914.0
2020-10-22,Perú,Lima,345565.0,9485405,2017.0,36431.0
2020-10-22,Uruguay,Montevideo,1592.0,1351162,2020.0,1178.0
2020-10-22,Brasil,Sao Paulo,309507.0,12252023,2017.0,25262.0
2020-10-22,Estados Unidos,Miami,181017.0,2761581,2018.0,65548.0
2020-10-22,Estados Unidos,New York,257147.0,8398748,2018.0,30617.0
2020-10-22,España,Madrid,292754.0,3266126,2020.0,89633.0
2020-10-23,Colombia,Bogotá,306114.0,7743955,2020.0,39529.0
2020-10-23,Argentina,Buenos Aires,251463.0,3075646,2020.0,81759.0
2020-10-23,Brasil,Brasilia,208761.0,3015268,2019.0,69235.0
2020-10-23,Chile,Santiago de Chile,294729.0,7460708,2020.0,39504.0
2020-10-23,Ecuador,Quito,47028.0,2011388,2020.0,23381.0
2020-10-23,Ecuador,Guayaquil,14651.0,2011388,2020.0,7284.0
2020-10-23,México,Ciudad de México,153305.0,8985339,2015.0,17062.0
2020-10-23,Perú,Lima,346439.0,9485405,2017.0,36523.0
2020-10-23,Uruguay,Montevideo,1626.0,1351162,2020.0,1203.0
2020-10-23,Brasil,Sao Paulo,310693.0,12252023,2017.0,25359.0
2020-10-23,Estados Unidos,Miami,181633.0,2761581,2018.0,65771.0
2020-10-23,Estados Unidos,New York,257902.0,8398748,2018.0,30707.0
2020-10-23,España,Madrid,292754.0,3266126,2020.0,89633.0
2020-10-24,Colombia,Bogotá,308645.0,7743955,2020.0,39856.0
2020-10-24,Argentina,Buenos Aires,252318.0,3075646,2020.0,82037.0
2020-10-24,Brasil,Brasilia,209369.0,3015268,2019.0,69436.0
2020-10-24,Chile,Santiago de Chile,295067.0,7460708,2020.0,39549.0
2020-10-24,Ecuador,Quito,47028.0,2011388,2020.0,23381.0
2020-10-24,Ecuador,Guayaquil,14651.0,2011388,2020.0,7284.0
2020-10-24,México,Ciudad de México,154778.0,8985339,2015.0,17226.0
2020-10-24,Perú,Lima,347063.0,9485405,2017.0,36589.0
2020-10-24,Uruguay,Montevideo,1666.0,1351162,2020.0,1233.0
2020-10-24,Brasil,Sao Paulo,311116.0,12252023,2017.0,25393.0
2020-10-24,Estados Unidos,Miami,181942.0,2761581,2018.0,65883.0
2020-10-24,Estados Unidos,New York,258555.0,8398748,2018.0,30785.0
2020-10-24,España,Madrid,292754.0,3266126,2020.0,89633.0
2020-10-25,Colombia,Bogotá,309903.0,7743955,2020.0,40019.0
2020-10-25,Argentina,Buenos Aires,253090.0,3075646,2020.0,82288.0
2020-10-25,Brasil,Brasilia,210145.0,3015268,2019.0,69694.0
2020-10-25,Chile,Santiago de Chile,295404.0,7460708,2020.0,39595.0
2020-10-25,Ecuador,Quito,51095.0,2011388,2020.0,25403.0
2020-10-25,Ecuador,Guayaquil,14814.0,2011388,2020.0,7365.0
2020-10-25,México,Ciudad de México,155899.0,8985339,2015.0,17350.0
2020-10-25,Perú,Lima,347424.0,9485405,2017.0,36627.0
2020-10-25,Uruguay,Montevideo,1681.0,1351162,2020.0,1244.0
2020-10-25,Brasil,Sao Paulo,311301.0,12252023,2017.0,25408.0
2020-10-25,Estados Unidos,Miami,182523.0,2761581,2018.0,66094.0
2020-10-25,Estados Unidos,New York,258979.0,8398748,2018.0,30835.0
2020-10-25,España,Madrid,296638.0,3266126,2020.0,90823.0
2020-10-26,Colombia,Bogotá,311102.0,7743955,2020.0,40174.0
2020-10-26,Argentina,Buenos Aires,255281.0,3075646,2020.0,83001.0
2020-10-26,Brasil,Brasilia,210774.0,3015268,2019.0,69902.0
2020-10-26,Chile,Santiago de Chile,295546.0,7460708,2020.0,39614.0
2020-10-26,Ecuador,Quito,51095.0,2011388,2020.0,25403.0
2020-10-26,Ecuador,Guayaquil,14814.0,2011388,2020.0,7365.0
2020-10-26,México,Ciudad de México,157255.0,8985339,2015.0,17501.0
2020-10-26,Perú,Lima,348159.0,9485405,2017.0,36705.0
2020-10-26,Uruguay,Montevideo,1705.0,1351162,2020.0,1262.0
2020-10-26,Brasil,Sao Paulo,312632.0,12252023,2017.0,25517.0
2020-10-26,Estados Unidos,Miami,183250.0,2761581,2018.0,66357.0
2020-10-26,Estados Unidos,New York,259710.0,8398748,2018.0,30922.0
2020-10-26,España,Madrid,298823.0,3266126,2020.0,91492.0
2020-10-27,Colombia,Bogotá,311102.0,7743955,2020.0,40174.0
2020-10-27,Argentina,Buenos Aires,255281.0,3075646,2020.0,83001.0
2020-10-27,Brasil,Brasilia,210774.0,3015268,2019.0,69902.0
2020-10-27,Chile,Santiago de Chile,295546.0,7460708,2020.0,39614.0
2020-10-27,Ecuador,Quito,51095.0,2011388,2020.0,25403.0
2020-10-27,Ecuador,Guayaquil,14814.0,2011388,2020.0,7365.0
2020-10-27,México,Ciudad de México,157255.0,8985339,2015.0,17501.0
2020-10-27,Perú,Lima,348937.0,9485405,2017.0,36787.0
2020-10-27,Uruguay,Montevideo,1705.0,1351162,2020.0,1262.0
2020-10-27,Brasil,Sao Paulo,312632.0,12252023,2017.0,25517.0
